"TIME","GEO","DURATION","UNIT","Value","Flag and Footnotes"
"2007","Slovenia","Less than 1 year","Number","12",""
"2007","Slovenia","Less than 5 years","Number","354",""
"2007","Slovenia","10 years","Number","102",""
"2007","Slovenia","20 years","Number","79",""
"2007","Slovenia","30 years or over","Number","305",""
"2007","Slovakia","Less than 1 year","Number","16",""
"2007","Slovakia","Less than 5 years","Number","1,555",""
"2007","Slovakia","10 years","Number","526",""
"2007","Slovakia","20 years","Number","443",""
"2007","Slovakia","30 years or over","Number","764",""
"2007","Finland","Less than 1 year","Number","24",""
"2007","Finland","Less than 5 years","Number","3,046",""
"2007","Finland","10 years","Number","452",""
"2007","Finland","20 years","Number","285",""
"2007","Finland","30 years or over","Number","663",""
"2007","Sweden","Less than 1 year","Number","120",""
"2007","Sweden","Less than 5 years","Number","5,292",""
"2007","Sweden","10 years","Number","617",""
"2007","Sweden","20 years","Number","467",""
"2007","Sweden","30 years or over","Number","1,144",""
"2007","United Kingdom","Less than 1 year","Number","41",""
"2007","United Kingdom","Less than 5 years","Number","24,311",""
"2007","United Kingdom","10 years","Number","6,093",""
"2007","United Kingdom","20 years","Number","3,540",""
"2007","United Kingdom","30 years or over","Number","10,881",""
"2007","Iceland","Less than 1 year","Number","3",""
"2007","Iceland","Less than 5 years","Number","112",""
"2007","Iceland","10 years","Number","16",""
"2007","Iceland","20 years","Number","10",""
"2007","Iceland","30 years or over","Number","45",""
"2007","Liechtenstein","Less than 1 year","Number","0",""
"2007","Liechtenstein","Less than 5 years","Number","23",""
"2007","Liechtenstein","10 years","Number","2",""
"2007","Liechtenstein","20 years","Number","3",""
"2007","Liechtenstein","30 years or over","Number","6",""
"2007","Norway","Less than 1 year","Number","4",""
"2007","Norway","Less than 5 years","Number","1,473",""
"2007","Norway","10 years","Number","421",""
"2007","Norway","20 years","Number","213",""
"2007","Norway","30 years or over","Number","909",""
"2007","Switzerland","Less than 1 year","Number","13",""
"2007","Switzerland","Less than 5 years","Number","2,163",""
"2007","Switzerland","10 years","Number","822",""
"2007","Switzerland","20 years","Number","595",""
"2007","Switzerland","30 years or over","Number","1,527",""
"2008","Belgium","Less than 1 year","Number","71",""
"2008","Belgium","Less than 5 years","Number","5,823",""
"2008","Belgium","10 years","Number","1,186",""
"2008","Belgium","20 years","Number","886",""
"2008","Belgium","30 years or over","Number","3,691",""
"2008","Bulgaria","Less than 1 year","Number","36",""
"2008","Bulgaria","Less than 5 years","Number","1,945",""
"2008","Bulgaria","10 years","Number","532",""
"2008","Bulgaria","20 years","Number","480",""
"2008","Bulgaria","30 years or over","Number","980",""
"2008","Czech Republic","Less than 1 year","Number","56",""
"2008","Czech Republic","Less than 5 years","Number","5,172",""
"2008","Czech Republic","10 years","Number","1,151",""
"2008","Czech Republic","20 years","Number","1,013",""
"2008","Czech Republic","30 years or over","Number","2,025",""
"2008","Denmark","Less than 1 year","Number","187",""
"2008","Denmark","Less than 5 years","Number","3,299",""
"2008","Denmark","10 years","Number","641",""
"2008","Denmark","20 years","Number","313",""
"2008","Denmark","30 years or over","Number","769",""
"2008","Germany (including former GDR)","Less than 1 year","Number","39",""
"2008","Germany (including former GDR)","Less than 5 years","Number","22,554",""
"2008","Germany (including former GDR)","10 years","Number","8,355",""
"2008","Germany (including former GDR)","20 years","Number","5,654",""
"2008","Germany (including former GDR)","30 years or over","Number","12,682",""
"2008","Estonia","Less than 1 year","Number","25",""
"2008","Estonia","Less than 5 years","Number","869",""
"2008","Estonia","10 years","Number","95",""
"2008","Estonia","20 years","Number","111",""
"2008","Estonia","30 years or over","Number","226",""
"2008","Ireland","Less than 1 year","Number",":",""
"2008","Ireland","Less than 5 years","Number",":",""
"2008","Ireland","10 years","Number",":",""
"2008","Ireland","20 years","Number",":",""
"2008","Ireland","30 years or over","Number",":",""
"2008","Greece","Less than 1 year","Number","2",""
"2008","Greece","Less than 5 years","Number","2,082",""
"2008","Greece","10 years","Number","516",""
"2008","Greece","20 years","Number","287",""
"2008","Greece","30 years or over","Number","985",""
"2008","Spain","Less than 1 year","Number","244",""
"2008","Spain","Less than 5 years","Number","15,723",""
"2008","Spain","10 years","Number","4,259",""
"2008","Spain","20 years","Number","2,946",""
"2008","Spain","30 years or over","Number","12,443",""
"2008","France","Less than 1 year","Number","149",""
"2008","France","Less than 5 years","Number","18,973",""
"2008","France","10 years","Number","5,279",""
"2008","France","20 years","Number","2,914",""
"2008","France","30 years or over","Number","15,126",""
"2008","France (metropolitan)","Less than 1 year","Number","145",""
"2008","France (metropolitan)","Less than 5 years","Number","18,678",""
"2008","France (metropolitan)","10 years","Number","5,152",""
"2008","France (metropolitan)","20 years","Number","2,837",""
"2008","France (metropolitan)","30 years or over","Number","14,794",""
"2008","Croatia","Less than 1 year","Number","22",""
"2008","Croatia","Less than 5 years","Number","893",""
"2008","Croatia","10 years","Number","171",""
"2008","Croatia","20 years","Number","133",""
"2008","Croatia","30 years or over","Number","456",""
"2008","Italy","Less than 1 year","Number","0",""
"2008","Italy","Less than 5 years","Number","239",""
"2008","Italy","10 years","Number","2,656",""
"2008","Italy","20 years","Number","1,777",""
"2008","Italy","30 years or over","Number","7,603",""
"2008","Cyprus","Less than 1 year","Number","20",""
"2008","Cyprus","Less than 5 years","Number","478",""
"2008","Cyprus","10 years","Number","68",""
"2008","Cyprus","20 years","Number","21",""
"2008","Cyprus","30 years or over","Number","83",""
"2008","Latvia","Less than 1 year","Number","24",""
"2008","Latvia","Less than 5 years","Number","1,243",""
"2008","Latvia","10 years","Number","195",""
"2008","Latvia","20 years","Number","225",""
"2008","Latvia","30 years or over","Number","336",""
"2008","Lithuania","Less than 1 year","Number","78",""
"2008","Lithuania","Less than 5 years","Number","2,100",""
"2008","Lithuania","10 years","Number","373",""
"2008","Lithuania","20 years","Number","290",""
"2008","Lithuania","30 years or over","Number","543",""
"2008","Luxembourg","Less than 1 year","Number","0",""
"2008","Luxembourg","Less than 5 years","Number","142",""
"2008","Luxembourg","10 years","Number","57",""
"2008","Luxembourg","20 years","Number","25",""
"2008","Luxembourg","30 years or over","Number","64",""
"2008","Hungary","Less than 1 year","Number","53",""
"2008","Hungary","Less than 5 years","Number","3,989",""
"2008","Hungary","10 years","Number","934",""
"2008","Hungary","20 years","Number","726",""
"2008","Hungary","30 years or over","Number","1,822",""
"2008","Malta","Less than 1 year","Number",":",""
"2008","Malta","Less than 5 years","Number",":",""
"2008","Malta","10 years","Number",":",""
"2008","Malta","20 years","Number",":",""
"2008","Malta","30 years or over","Number",":",""
"2008","Netherlands","Less than 1 year","Number","70",""
"2008","Netherlands","Less than 5 years","Number","4,701",""
"2008","Netherlands","10 years","Number","1,325",""
"2008","Netherlands","20 years","Number","877",""
"2008","Netherlands","30 years or over","Number","2,592",""
"2008","Austria","Less than 1 year","Number","85",""
"2008","Austria","Less than 5 years","Number","4,965",""
"2008","Austria","10 years","Number","671",""
"2008","Austria","20 years","Number","327",""
"2008","Austria","30 years or over","Number","1,140",""
"2008","Poland","Less than 1 year","Number","35",""
"2008","Poland","Less than 5 years","Number","9,593",""
"2008","Poland","10 years","Number","2,778",""
"2008","Poland","20 years","Number","1,688",""
"2008","Poland","30 years or over","Number","5,175",""
"2008","Portugal","Less than 1 year","Number",":",""
"2008","Portugal","Less than 5 years","Number",":",""
"2008","Portugal","10 years","Number",":",""
"2008","Portugal","20 years","Number",":",""
"2008","Portugal","30 years or over","Number",":",""
"2008","Romania","Less than 1 year","Number","141",""
"2008","Romania","Less than 5 years","Number","8,295",""
"2008","Romania","10 years","Number","1,462",""
"2008","Romania","20 years","Number","872",""
"2008","Romania","30 years or over","Number","1,907",""
"2008","Slovenia","Less than 1 year","Number","7",""
"2008","Slovenia","Less than 5 years","Number","307",""
"2008","Slovenia","10 years","Number","71",""
"2008","Slovenia","20 years","Number","67",""
"2008","Slovenia","30 years or over","Number","249",""
"2008","Slovakia","Less than 1 year","Number","21",""
"2008","Slovakia","Less than 5 years","Number","1,651",""
"2008","Slovakia","10 years","Number","481",""
"2008","Slovakia","20 years","Number","428",""
"2008","Slovakia","30 years or over","Number","786",""
"2008","Finland","Less than 1 year","Number","25",""
"2008","Finland","Less than 5 years","Number","3,106",""
"2008","Finland","10 years","Number","509",""
"2008","Finland","20 years","Number","293",""
"2008","Finland","30 years or over","Number","1,142",""
"2008","Sweden","Less than 1 year","Number","137",""
"2008","Sweden","Less than 5 years","Number","5,756",""
"2008","Sweden","10 years","Number","631",""
"2008","Sweden","20 years","Number","471",""
"2008","Sweden","30 years or over","Number","1,130",""
"2008","United Kingdom","Less than 1 year","Number","28",""
"2008","United Kingdom","Less than 5 years","Number","22,865",""
"2008","United Kingdom","10 years","Number","5,469",""
"2008","United Kingdom","20 years","Number","3,448",""
"2008","United Kingdom","30 years or over","Number","10,448",""
"2008","Iceland","Less than 1 year","Number","0",""
"2008","Iceland","Less than 5 years","Number","118",""
"2008","Iceland","10 years","Number","26",""
"2008","Iceland","20 years","Number","9",""
"2008","Iceland","30 years or over","Number","32",""
"2008","Liechtenstein","Less than 1 year","Number",":",""
"2008","Liechtenstein","Less than 5 years","Number",":",""
"2008","Liechtenstein","10 years","Number",":",""
"2008","Liechtenstein","20 years","Number",":",""
"2008","Liechtenstein","30 years or over","Number",":",""
"2008","Norway","Less than 1 year","Number","0",""
"2008","Norway","Less than 5 years","Number","1,370",""
"2008","Norway","10 years","Number","393",""
"2008","Norway","20 years","Number","226",""
"2008","Norway","30 years or over","Number","918",""
"2008","Switzerland","Less than 1 year","Number","11",""
"2008","Switzerland","Less than 5 years","Number","2,037",""
"2008","Switzerland","10 years","Number","779",""
"2008","Switzerland","20 years","Number","549",""
"2008","Switzerland","30 years or over","Number","1,514",""
"2009","Belgium","Less than 1 year","Number","73",""
"2009","Belgium","Less than 5 years","Number","5,398",""
"2009","Belgium","10 years","Number","1,195",""
"2009","Belgium","20 years","Number","886",""
"2009","Belgium","30 years or over","Number","3,204",""
"2009","Bulgaria","Less than 1 year","Number","45",""
"2009","Bulgaria","Less than 5 years","Number","1,766",""
"2009","Bulgaria","10 years","Number","454",""
"2009","Bulgaria","20 years","Number","406",""
"2009","Bulgaria","30 years or over","Number","864",""
"2009","Czech Republic","Less than 1 year","Number","54",""
"2009","Czech Republic","Less than 5 years","Number","4,848",""
"2009","Czech Republic","10 years","Number","1,044",""
"2009","Czech Republic","20 years","Number","917",""
"2009","Czech Republic","30 years or over","Number","1,856",""
"2009","Denmark","Less than 1 year","Number","172",""
"2009","Denmark","Less than 5 years","Number","3,578",""
"2009","Denmark","10 years","Number","635",""
"2009","Denmark","20 years","Number","299",""
"2009","Denmark","30 years or over","Number","840",""
"2009","Germany (including former GDR)","Less than 1 year","Number","41",""
"2009","Germany (including former GDR)","Less than 5 years","Number","21,603",""
"2009","Germany (including former GDR)","10 years","Number","8,366",""
"2009","Germany (including former GDR)","20 years","Number","5,657",""
"2009","Germany (including former GDR)","30 years or over","Number","12,889",""
"2009","Estonia","Less than 1 year","Number","26",""
"2009","Estonia","Less than 5 years","Number","868",""
"2009","Estonia","10 years","Number","103",""
"2009","Estonia","20 years","Number","105",""
"2009","Estonia","30 years or over","Number","238",""
"2009","Ireland","Less than 1 year","Number",":",""
"2009","Ireland","Less than 5 years","Number",":",""
"2009","Ireland","10 years","Number",":",""
"2009","Ireland","20 years","Number",":",""
"2009","Ireland","30 years or over","Number",":",""
"2009","Greece","Less than 1 year","Number",":",""
"2009","Greece","Less than 5 years","Number",":",""
"2009","Greece","10 years","Number",":",""
"2009","Greece","20 years","Number",":",""
"2009","Greece","30 years or over","Number",":",""
"2009","Spain","Less than 1 year","Number","226",""
"2009","Spain","Less than 5 years","Number","14,363",""
"2009","Spain","10 years","Number","3,890",""
"2009","Spain","20 years","Number","2,649",""
"2009","Spain","30 years or over","Number","11,388",""
"2009","France","Less than 1 year","Number",":",""
"2009","France","Less than 5 years","Number",":",""
"2009","France","10 years","Number",":",""
"2009","France","20 years","Number",":",""
"2009","France","30 years or over","Number",":",""
"2009","France (metropolitan)","Less than 1 year","Number",":",""
"2009","France (metropolitan)","Less than 5 years","Number",":",""
"2009","France (metropolitan)","10 years","Number",":",""
"2009","France (metropolitan)","20 years","Number",":",""
"2009","France (metropolitan)","30 years or over","Number",":",""
"2009","Croatia","Less than 1 year","Number","27",""
"2009","Croatia","Less than 5 years","Number","982",""
"2009","Croatia","10 years","Number","211",""
"2009","Croatia","20 years","Number","118",""
"2009","Croatia","30 years or over","Number","411",""
"2009","Italy","Less than 1 year","Number","0",""
"2009","Italy","Less than 5 years","Number","51",""
"2009","Italy","10 years","Number","2,686",""
"2009","Italy","20 years","Number","1,958",""
"2009","Italy","30 years or over","Number","8,171",""
"2009","Cyprus","Less than 1 year","Number","17",""
"2009","Cyprus","Less than 5 years","Number","498",""
"2009","Cyprus","10 years","Number","60",""
"2009","Cyprus","20 years","Number","38",""
"2009","Cyprus","30 years or over","Number","99",""
"2009","Latvia","Less than 1 year","Number","21",""
"2009","Latvia","Less than 5 years","Number","1,149",""
"2009","Latvia","10 years","Number","175",""
"2009","Latvia","20 years","Number","168",""
"2009","Latvia","30 years or over","Number","294",""
"2009","Lithuania","Less than 1 year","Number","91",""
"2009","Lithuania","Less than 5 years","Number","1,950",""
"2009","Lithuania","10 years","Number","330",""
"2009","Lithuania","20 years","Number","299",""
"2009","Lithuania","30 years or over","Number","613",""
"2009","Luxembourg","Less than 1 year","Number","2",""
"2009","Luxembourg","Less than 5 years","Number","139",""
"2009","Luxembourg","10 years","Number","58",""
"2009","Luxembourg","20 years","Number","34",""
"2009","Luxembourg","30 years or over","Number","70",""
"2009","Hungary","Less than 1 year","Number","47",""
"2009","Hungary","Less than 5 years","Number","3,759",""
"2009","Hungary","10 years","Number","911",""
"2009","Hungary","20 years","Number","727",""
"2009","Hungary","30 years or over","Number","1,797",""
"2009","Malta","Less than 1 year","Number",":",""
"2009","Malta","Less than 5 years","Number",":",""
"2009","Malta","10 years","Number",":",""
"2009","Malta","20 years","Number",":",""
"2009","Malta","30 years or over","Number",":",""
"2009","Netherlands","Less than 1 year","Number","75",""
"2009","Netherlands","Less than 5 years","Number","4,739",""
"2009","Netherlands","10 years","Number","1,296",""
"2009","Netherlands","20 years","Number","835",""
"2009","Netherlands","30 years or over","Number","2,597",""
"2009","Austria","Less than 1 year","Number","95",""
"2009","Austria","Less than 5 years","Number","4,333",""
"2009","Austria","10 years","Number","653",""
"2009","Austria","20 years","Number","413",""
"2009","Austria","30 years or over","Number","1,157",""
"2009","Poland","Less than 1 year","Number","68",""
"2009","Poland","Less than 5 years","Number","10,122",""
"2009","Poland","10 years","Number","2,872",""
"2009","Poland","20 years","Number","1,910",""
"2009","Poland","30 years or over","Number","5,659",""
"2009","Portugal","Less than 1 year","Number",":",""
"2009","Portugal","Less than 5 years","Number",":",""
"2009","Portugal","10 years","Number",":",""
"2009","Portugal","20 years","Number",":",""
"2009","Portugal","30 years or over","Number",":",""
"2009","Romania","Less than 1 year","Number","82",""
"2009","Romania","Less than 5 years","Number","7,520",""
"2009","Romania","10 years","Number","1,222",""
"2009","Romania","20 years","Number","810",""
"2009","Romania","30 years or over","Number","1,816",""
"2009","Slovenia","Less than 1 year","Number","4",""
"2009","Slovenia","Less than 5 years","Number","307",""
"2009","Slovenia","10 years","Number","75",""
"2009","Slovenia","20 years","Number","81",""
"2009","Slovenia","30 years or over","Number","256",""
"2009","Slovakia","Less than 1 year","Number","21",""
"2009","Slovakia","Less than 5 years","Number","1,602",""
"2009","Slovakia","10 years","Number","498",""
"2009","Slovakia","20 years","Number","437",""
"2009","Slovakia","30 years or over","Number","871",""
"2009","Finland","Less than 1 year","Number","26",""
"2009","Finland","Less than 5 years","Number","3,297",""
"2009","Finland","10 years","Number","484",""
"2009","Finland","20 years","Number","291",""
"2009","Finland","30 years or over","Number","1,017",""
"2009","Sweden","Less than 1 year","Number","0",""
"2009","Sweden","Less than 5 years","Number","5,582",""
"2009","Sweden","10 years","Number","770",""
"2009","Sweden","20 years","Number","959",""
"2009","Sweden","30 years or over","Number","1,094",""
"2009","United Kingdom","Less than 1 year","Number","22",""
"2009","United Kingdom","Less than 5 years","Number","20,251",""
"2009","United Kingdom","10 years","Number","5,287",""
"2009","United Kingdom","20 years","Number","3,173",""
"2009","United Kingdom","30 years or over","Number","9,545",""
"2009","Iceland","Less than 1 year","Number","4",""
"2009","Iceland","Less than 5 years","Number","116",""
"2009","Iceland","10 years","Number","26",""
"2009","Iceland","20 years","Number","7",""
"2009","Iceland","30 years or over","Number","64",""
"2009","Liechtenstein","Less than 1 year","Number",":",""
"2009","Liechtenstein","Less than 5 years","Number",":",""
"2009","Liechtenstein","10 years","Number",":",""
"2009","Liechtenstein","20 years","Number",":",""
"2009","Liechtenstein","30 years or over","Number",":",""
"2009","Norway","Less than 1 year","Number","10",""
"2009","Norway","Less than 5 years","Number","1,384",""
"2009","Norway","10 years","Number","478",""
"2009","Norway","20 years","Number","206",""
"2009","Norway","30 years or over","Number","987",""
"2009","Switzerland","Less than 1 year","Number","14",""
"2009","Switzerland","Less than 5 years","Number","2,026",""
"2009","Switzerland","10 years","Number","847",""
"2009","Switzerland","20 years","Number","567",""
"2009","Switzerland","30 years or over","Number","1,502",""
"2010","Belgium","Less than 1 year","Number","7",""
"2010","Belgium","Less than 5 years","Number","4,648",""
"2010","Belgium","10 years","Number","1,112",""
"2010","Belgium","20 years","Number","786",""
"2010","Belgium","30 years or over","Number","2,841",""
"2010","Bulgaria","Less than 1 year","Number","40",""
"2010","Bulgaria","Less than 5 years","Number","1,810",""
"2010","Bulgaria","10 years","Number","410",""
"2010","Bulgaria","20 years","Number","384",""
"2010","Bulgaria","30 years or over","Number","772",""
"2010","Czech Republic","Less than 1 year","Number","47",""
"2010","Czech Republic","Less than 5 years","Number","5,089",""
"2010","Czech Republic","10 years","Number","1,139",""
"2010","Czech Republic","20 years","Number","1,102",""
"2010","Czech Republic","30 years or over","Number","2,206",""
"2010","Denmark","Less than 1 year","Number","150",""
"2010","Denmark","Less than 5 years","Number","3,444",""
"2010","Denmark","10 years","Number","669",""
"2010","Denmark","20 years","Number","291",""
"2010","Denmark","30 years or over","Number","700",""
"2010","Germany (including former GDR)","Less than 1 year","Number","47",""
"2010","Germany (including former GDR)","Less than 5 years","Number","24,611",""
"2010","Germany (including former GDR)","10 years","Number","8,138",""
"2010","Germany (including former GDR)","20 years","Number","5,549",""
"2010","Germany (including former GDR)","30 years or over","Number","13,184",""
"2010","Estonia","Less than 1 year","Number","21",""
"2010","Estonia","Less than 5 years","Number","786",""
"2010","Estonia","10 years","Number","86",""
"2010","Estonia","20 years","Number","72",""
"2010","Estonia","30 years or over","Number","197",""
"2010","Ireland","Less than 1 year","Number",":",""
"2010","Ireland","Less than 5 years","Number",":",""
"2010","Ireland","10 years","Number",":",""
"2010","Ireland","20 years","Number",":",""
"2010","Ireland","30 years or over","Number",":",""
"2010","Greece","Less than 1 year","Number","1",""
"2010","Greece","Less than 5 years","Number","2,007",""
"2010","Greece","10 years","Number","467",""
"2010","Greece","20 years","Number","373",""
"2010","Greece","30 years or over","Number",":",""
"2010","Spain","Less than 1 year","Number","235",""
"2010","Spain","Less than 5 years","Number","15,386",""
"2010","Spain","10 years","Number","4,041",""
"2010","Spain","20 years","Number","2,834",""
"2010","Spain","30 years or over","Number","11,936",""
"2010","France","Less than 1 year","Number","121",""
"2010","France","Less than 5 years","Number","17,741",""
"2010","France","10 years","Number","5,908",""
"2010","France","20 years","Number","3,302",""
"2010","France","30 years or over","Number","15,036",""
"2010","France (metropolitan)","Less than 1 year","Number","116",""
"2010","France (metropolitan)","Less than 5 years","Number","17,466",""
"2010","France (metropolitan)","10 years","Number","5,784",""
"2010","France (metropolitan)","20 years","Number","3,206",""
"2010","France (metropolitan)","30 years or over","Number","14,725",""
"2010","Croatia","Less than 1 year","Number","28",""
"2010","Croatia","Less than 5 years","Number","970",""
"2010","Croatia","10 years","Number","189",""
"2010","Croatia","20 years","Number","128",""
"2010","Croatia","30 years or over","Number","443",""
"2010","Italy","Less than 1 year","Number","0",""
"2010","Italy","Less than 5 years","Number","191",""
"2010","Italy","10 years","Number","2,756",""
"2010","Italy","20 years","Number","1,905",""
"2010","Italy","30 years or over","Number","8,235",""
"2010","Cyprus","Less than 1 year","Number",":",""
"2010","Cyprus","Less than 5 years","Number",":",""
"2010","Cyprus","10 years","Number",":",""
"2010","Cyprus","20 years","Number",":",""
"2010","Cyprus","30 years or over","Number",":",""
"2010","Latvia","Less than 1 year","Number","3",""
"2010","Latvia","Less than 5 years","Number","1,170",""
"2010","Latvia","10 years","Number","160",""
"2010","Latvia","20 years","Number","144",""
"2010","Latvia","30 years or over","Number","278",""
"2010","Lithuania","Less than 1 year","Number","86",""
